,code,label_high_20,label_low_20
2020-02-14,2020-02-14-2788,0.08126579187671228,-0.026410133786706973
2020-05-22,2020-05-22-2788,0.207018309865725,-0.10768077917403028
2020-08-12,2020-08-12-2788,0.11012827740960589,-0.07288268294855553
2020-08-14,2020-08-14-2788,0.2957494136895522,-0.09134484106649107
2020-11-13,2020-11-13-2788,0.11837928621226433,-0.08034302268254417
2020-01-06,2020-01-06-2789,0.042905799876773634,-0.015593979398073275
2020-04-01,2020-04-01-2789,0.20503499228239086,-0.05878726085822499
2020-04-06,2020-04-06-2789,0.1665177328735406,-0.04679332065887208
2020-07-06,2020-07-06-2789,0.08254079952373128,-0.07074579350662925
2020-10-05,2020-10-05-2789,0.0742330786545702,-0.05465469525036826
2020-02-07,2020-02-07-2790,0.05585212837769186,-0.029229992301617908
2020-05-08,2020-05-08-2790,0.09209152005447802,-0.06249883302531065
2020-07-31,2020-07-31-2790,0.18580595102563352,-0.0531204532918822
2020-10-28,2020-10-28-2790,0.10485503065660569,-0.081568032246776
2020-10-30,2020-10-30-2790,0.12469537262235528,-0.0806500684740874
2020-01-09,2020-01-09-2791,0.0785019922288136,-0.03237849459357372
2020-04-09,2020-04-09-2791,0.15183913655367337,-0.06988889803267381
2020-07-08,2020-07-08-2791,0.1621293922471682,-0.10335107151192226
2020-10-12,2020-10-12-2791,0.13543633859595705,-0.04574774287611533
2020-01-07,2020-01-07-2792,0.12351171827103549,-0.0681550104498665
2020-03-27,2020-03-27-2792,0.16777879646481225,-0.06580893545803959
2020-06-25,2020-06-25-2792,0.10765742059539929,-0.06925371028200145
2020-07-07,2020-07-07-2792,0.14242685689351053,-0.07983028740224798
2020-09-29,2020-09-29-2792,0.05588232611530279,-0.07299664560088537
2020-12-22,2020-12-22-2792,0.055533260149206135,-0.05288025910467002
2020-02-14,2020-02-14-2795,0.11745572998446424,-0.028215661721663725
2020-05-28,2020-05-28-2795,0.11711057816587778,-0.0630427894716213
2020-08-07,2020-08-07-2795,0.05661675361932451,-0.04422000630642615
2020-11-12,2020-11-12-2795,0.06530299731483985,-0.043046649060110125
2020-01-14,2020-01-14-2796,0.14018441967435022,-0.011476813177457485
2020-04-13,2020-04-13-2796,0.15016398942847423,-0.06996829472752661
2020-07-15,2020-07-15-2796,0.13927126128301592,-0.0629255924687051
2020-10-15,2020-10-15-2796,0.0494464482919969,-0.08438696530725849
2020-01-10,2020-01-10-2798,0.05027171221931476,-0.011027950994446426
2020-05-19,2020-05-19-2798,0.13443550178225405,-0.053947549669415513
2020-08-14,2020-08-14-2798,0.22202784972602033,-0.09426134512919762
2020-10-15,2020-10-15-2798,0.31989198139669417,-0.11872538071566417
2020-02-04,2020-02-04-2801,0.08438193478115098,-0.03813344708520751
2020-05-12,2020-05-12-2801,0.09286962943609417,-0.06748345546203113
2020-08-03,2020-08-03-2801,0.05230159982827519,-0.06257341851404384
2020-11-05,2020-11-05-2801,0.08933351624392177,-0.07245469429864941
2020-01-31,2020-01-31-2802,0.0452314590501477,-0.03549888810122158
2020-05-25,2020-05-25-2802,0.07212623591622416,-0.040994738615161105
2020-07-30,2020-07-30-2802,0.04975040310706278,-0.04127757212778114
2020-11-04,2020-11-04-2802,0.0650498397007926,-0.05062983923093651
2020-01-24,2020-01-24-2804,0.0665102077571576,-0.0009414504634915359
2020-05-15,2020-05-15-2804,0.05851290027615398,-0.013825729280386747
2020-07-29,2020-07-29-2804,0.0767150498631025,-0.017907223618687153
2020-10-23,2020-10-23-2804,0.09044163606886363,-0.024975734439446055
2020-01-31,2020-01-31-2805,0.06261491708309636,-0.02137181436505195
2020-05-14,2020-05-14-2805,0.08209583116832209,-0.05271318181709422
2020-07-31,2020-07-31-2805,0.1091553992395458,-0.012416196353323514
2020-10-30,2020-10-30-2805,0.08039207948847221,-0.014612281857047823
2020-01-31,2020-01-31-2806,0.03888093857240098,-0.015663992233007108
2020-03-26,2020-03-26-2806,0.1456766627806352,-0.061483621451269434
2020-05-15,2020-05-15-2806,0.07831607885858469,-0.04378097166555154
2020-07-31,2020-07-31-2806,0.07460814142276864,-0.01806821816065282
2020-10-28,2020-10-28-2806,0.028567986866471697,-0.014304048672570704
2020-10-30,2020-10-30-2806,0.0727017515347366,-0.012443132414015484
2020-01-09,2020-01-09-2809,0.04621640479181573,-0.028219622924990355
2020-04-02,2020-04-02-2809,0.14285170175904233,-0.08750979264018888
2020-07-02,2020-07-02-2809,0.0646725068375293,-0.06207502697341863
2020-10-01,2020-10-01-2809,0.09573537608474227,-0.0323880065579147
2020-11-19,2020-11-19-2809,0.05479723787399478,-0.030614477923738677
2020-01-30,2020-01-30-2810,0.054287096606508864,-0.02858399202850086
2020-05-12,2020-05-12-2810,0.0859696633257988,-0.0640781006073507
2020-08-03,2020-08-03-2810,0.0403630742582051,-0.07015580385990984
2020-10-30,2020-10-30-2810,0.04783242713187201,-0.057502523253642294
2020-01-24,2020-01-24-2811,0.05856953080875578,-0.018478987376194952
2020-02-04,2020-02-04-2811,0.06407583147473372,-0.032368243071526456
2020-04-30,2020-04-30-2811,0.07302151581701567,-0.06815002016611206
2020-07-29,2020-07-29-2811,0.09095523749699944,-0.054320030053899494
2020-10-30,2020-10-30-2811,0.06882371900565597,-0.032299634913971136
2020-12-25,2020-12-25-2811,0.06781489081321881,-0.03329697733211147
2020-02-07,2020-02-07-2812,0.04561697564804092,-0.014934822023664297
2020-05-01,2020-05-01-2812,0.08126017273537438,-0.049102540058288235
2020-05-11,2020-05-11-2812,0.08556684186895086,-0.06161643236808008
2020-08-07,2020-08-07-2812,0.04926179922794713,-0.047372831659717715
2020-10-30,2020-10-30-2812,0.042317946224110746,-0.029686416964826934
2020-11-06,2020-11-06-2812,0.04612801067958039,-0.032982794937075774
2020-12-18,2020-12-18-2812,0.05011911461171874,-0.027048634690267217
2020-02-07,2020-02-07-2813,0.11863779597546517,-0.049973850578832114
2020-05-12,2020-05-12-2813,0.13587165403161522,-0.07291245185314413
2020-08-07,2020-08-07-2813,0.07276542645271245,-0.04004562799053814
2020-11-10,2020-11-10-2813,0.04969336653716247,-0.03579769582055736
2020-12-28,2020-12-28-2813,0.06885457657146829,-0.027050199789152858
2020-02-03,2020-02-03-2814,0.05875289270584315,-0.018437493291658655
2020-05-15,2020-05-15-2814,0.10284646965454926,-0.06363889134556137
2020-07-31,2020-07-31-2814,0.030460463746438207,-0.055165063168969804
2020-11-06,2020-11-06-2814,0.04181859966460266,-0.03530681938855652
2020-02-07,2020-02-07-2815,0.055948059784465175,-0.03718134361809631
2020-05-13,2020-05-13-2815,0.08408192689146678,-0.07325596258168413
2020-08-05,2020-08-05-2815,0.03604277020594325,-0.09882884166083278
2020-11-11,2020-11-11-2815,0.05322701705683881,-0.06854529279231171
2020-02-04,2020-02-04-2816,0.03866576659310859,-0.00789787390191987
2020-05-11,2020-05-11-2816,0.04465349164153856,-0.03894552973034095
2020-08-05,2020-08-05-2816,0.07598969380899069,-0.03828435122614619
2020-10-28,2020-10-28-2816,0.030510372294349546,-0.043226816889412115
2020-11-04,2020-11-04-2816,0.08273314340343303,-0.017149550441498553
2020-01-31,2020-01-31-2818,0.03307597241265505,-0.004596130263237478
2020-05-22,2020-05-22-2818,0.04098897311890298,-0.02319359372492034
2020-07-31,2020-07-31-2818,0.03525649920718472,-0.024424431288095565
2020-10-28,2020-10-28-2818,0.04582675664829072,-0.019753286043982465
2020-01-31,2020-01-31-2819,0.044038813564053945,-0.015094665095102492
2020-05-14,2020-05-14-2819,0.05188200758669019,-0.0418972822611246
2020-07-31,2020-07-31-2819,0.09516690226744512,-0.0015235393813472957
2020-10-28,2020-10-28-2819,0.050568424948353424,-0.03663967115624503
2020-10-30,2020-10-30-2819,0.08736461938143616,-0.019450058981497508
2020-02-12,2020-02-12-2820,0.08477935010926341,-0.06486381648761406
2020-05-12,2020-05-12-2820,0.10773852625950724,-0.07674814149968308
2020-08-12,2020-08-12-2820,0.11077274732491775,-0.09002426254319097
2020-11-12,2020-11-12-2820,0.09572947220247296,-0.07389156024250586
2020-01-09,2020-01-09-2830,0.03234994716233145,-0.008169044114182908
2020-04-02,2020-04-02-2830,0.1600402509184949,-0.0887838896520754
2020-07-02,2020-07-02-2830,0.06325103309103569,-0.032520938763942235
2020-10-01,2020-10-01-2830,0.17059907981169092,0.011332037668212114
2020-01-17,2020-01-17-2831,0.041460047538881724,-0.006752444861970001
2020-02-12,2020-02-12-2831,0.05744051123423213,-0.0015913478097114653
2020-05-08,2020-05-08-2831,0.04729297225207301,-0.022598918966660983
2020-05-14,2020-05-14-2831,0.11962383866077553,-0.0181417892632296
2020-08-13,2020-08-13-2831,0.10693282371592186,-0.026305618669389505
2020-11-06,2020-11-06-2831,0.04508348134743486,-0.033038419664571855
2020-11-12,2020-11-12-2831,0.08578454640704675,-0.016636219285861287
2020-02-04,2020-02-04-2871,0.05724475067945707,-0.032672846929779724
2020-05-12,2020-05-12-2871,0.07542751082239724,-0.055741457916904984
2020-08-04,2020-08-04-2871,0.05706824341085785,-0.05918937021217219
2020-11-04,2020-11-04-2871,0.054507060360152765,-0.03777966943808652
2020-01-10,2020-01-10-2872,0.03992335337455617,-0.021991710995106627
2020-02-17,2020-02-17-2872,0.04968810674962543,-0.02202740696291888
2020-04-10,2020-04-10-2872,0.10075843351650458,-0.07402606377072396
2020-07-10,2020-07-10-2872,0.025476243347627756,-0.05780641361211858
2020-10-09,2020-10-09-2872,0.05366148080334214,-0.03289307696648975
2020-02-13,2020-02-13-2874,0.02537064959607757,-0.055778042341031446
2020-05-14,2020-05-14-2874,0.06667068557647435,-0.05472649377103958
2020-05-15,2020-05-15-2874,0.0605511129201694,-0.07974039719173275
2020-07-31,2020-07-31-2874,0.10040272451391084,-0.04449355557422784
2020-08-13,2020-08-13-2874,0.0641566868165144,-0.04053524553571805
2020-11-13,2020-11-13-2874,0.05523894025170603,-0.043347763600676506
2020-01-31,2020-01-31-2875,0.05003388637145924,-0.028359408267762645
2020-05-15,2020-05-15-2875,0.09207979497540186,-0.06601342314667061
2020-07-31,2020-07-31-2875,0.11109383452387736,-0.03476366140215879
2020-10-28,2020-10-28-2875,0.05186171418575505,-0.05205664659303037
2020-10-30,2020-10-30-2875,0.10376152274164813,-0.04752028089687725
2020-02-14,2020-02-14-2876,0.10795681652791476,-0.024916285723593917
2020-05-15,2020-05-15-2876,0.19913371480013925,-0.07439942468543446
2020-08-14,2020-08-14-2876,0.11823702988391399,-0.06350949601049603
2020-11-13,2020-11-13-2876,0.05998666057926733,-0.052476028729649876
2020-02-14,2020-02-14-2877,0.09318170695941413,-0.015614393580026493
2020-05-14,2020-05-14-2877,0.08379074932600365,-0.02561097868181282
2020-08-11,2020-08-11-2877,0.030572767406743473,-0.03471163688658223
2020-11-11,2020-11-11-2877,0.040130186631994115,-0.037412016774363455
2020-02-10,2020-02-10-2882,0.05496289742792357,-0.024567481495887555
2020-05-12,2020-05-12-2882,0.08446235034913058,-0.04614624360159854
2020-08-12,2020-08-12-2882,0.04580676239933339,-0.05373353231541789
2020-11-10,2020-11-10-2882,0.05258484720976542,-0.05671369370917206
2020-01-31,2020-01-31-2883,0.05506674061666607,-0.007615469005891548
2020-05-08,2020-05-08-2883,0.10542817785835273,-0.05770986733147867
2020-07-31,2020-07-31-2883,0.03614924873143064,-0.04479716662517224
2020-10-20,2020-10-20-2883,0.05938184026744333,-0.0593509944577526
2020-10-30,2020-10-30-2883,0.07216847973315489,-0.03710246248252286
2020-01-14,2020-01-14-2884,0.1627015531703256,-0.0890762936307115
2020-04-15,2020-04-15-2884,0.15472110600560085,-0.0994835631303224
2020-07-15,2020-07-15-2884,0.09111030138162286,-0.13590147699586627
2020-10-15,2020-10-15-2884,0.11292847133347436,-0.09101706579003267
2020-01-31,2020-01-31-2892,0.07260781092049348,-0.039381351062198
2020-04-30,2020-04-30-2892,0.13198825785166746,-0.08501485085909455
2020-07-31,2020-07-31-2892,0.12563326235892258,-0.03775185070974814
2020-10-30,2020-10-30-2892,0.14402935446620568,-0.05373871411959273
2020-01-29,2020-01-29-2894,0.09281215333032489,-0.04016217098508367
2020-01-30,2020-01-30-2894,0.0842211112209237,-0.03137923256558809
2020-05-13,2020-05-13-2894,0.1359520517654264,-0.03854896331681161
2020-07-30,2020-07-30-2894,0.056262563115561104,-0.05363363922779755
2020-10-29,2020-10-29-2894,0.06451121109181618,-0.02355617232115384
2020-02-05,2020-02-05-2897,0.06086151249577118,-0.040782554858765176
2020-05-11,2020-05-11-2897,0.0750909149698426,-0.046239841520139865
2020-08-05,2020-08-05-2897,0.12400349127181846,-0.03078992765558776
2020-11-06,2020-11-06-2897,0.08493892409504374,-0.03457440705692856
2020-02-07,2020-02-07-2899,0.05299896635052154,-0.0244118303575766
2020-05-22,2020-05-22-2899,0.0864452462028117,-0.03858831968229672
2020-08-07,2020-08-07-2899,0.07979784453029995,-0.043082757763652155
2020-11-13,2020-11-13-2899,0.09720318818331443,-0.038955902610284004
2020-04-16,2020-04-16-2901,0.19389274815676874,-0.09785555262571513
2020-04-30,2020-04-30-2901,0.15224246532508176,-0.09303460626360038
2020-05-13,2020-05-13-2901,0.22496354725922793,-0.08614941751827412
2020-05-15,2020-05-15-2901,1.036688618694891,0.039915113826896234
2020-08-06,2020-08-06-2901,0.5399645956075956,0.09777582240615346
2020-11-12,2020-11-12-2901,0.8070252042233272,0.12540616921884928
2020-02-07,2020-02-07-2903,0.07189309411128217,-0.00975413563844462
2020-05-08,2020-05-08-2903,0.1095522101156259,-0.04544772830326147
2020-08-14,2020-08-14-2903,0.027282087434574536,-0.0467782333440324
2020-11-13,2020-11-13-2903,0.03686986125085824,-0.021026804348253558
2020-02-13,2020-02-13-2904,0.06317160181504261,-0.014827956297626536
2020-05-15,2020-05-15-2904,0.09525183680560736,-0.039161703323584714
2020-08-07,2020-08-07-2904,0.07668976842279712,-0.04336289029670913
2020-11-13,2020-11-13-2904,0.05869629181969719,-0.06993499179280446
2020-02-06,2020-02-06-2905,0.04455186568055615,-0.006524707609018446
2020-05-14,2020-05-14-2905,0.04517053901452372,-0.02466097915742453
2020-08-06,2020-08-06-2905,0.09932567863095064,-0.02750112528312641
2020-11-05,2020-11-05-2905,0.061418751599850545,-0.03495560164071789
2020-02-03,2020-02-03-2907,0.06843473342767267,-0.02554121279830709
2020-05-01,2020-05-01-2907,0.05891989506078935,-0.03989255626329573
2020-05-14,2020-05-14-2907,0.08063611836780944,-0.03983049257687431
2020-08-03,2020-08-03-2907,0.15824961432948947,-0.05020350794185603
2020-11-02,2020-11-02-2907,0.02007666720801046,-0.026142426827726217
2020-11-09,2020-11-09-2907,0.03559780203916872,-0.03322377425047821
2020-01-31,2020-01-31-2908,0.04521615251244827,-0.022196740085364056
2020-05-14,2020-05-14-2908,0.08920332431414862,-0.061454049324951535
2020-07-31,2020-07-31-2908,0.05043410891114612,-0.054965852250534145
2020-10-30,2020-10-30-2908,0.05189875274009668,-0.04073940472849998
2020-03-02,2020-03-02-2910,0.07948492028280768,-0.040346906628411644
2020-04-16,2020-04-16-2910,0.09333031010457463,-0.07427475577218115
2020-06-09,2020-06-09-2910,0.06754220106977704,-0.04496186227098891
2020-09-03,2020-09-03-2910,0.05013237338437818,-0.04710970894186098
2020-09-09,2020-09-09-2910,0.06022141855705737,-0.050859419387881036
2020-12-01,2020-12-01-2910,0.06860695168216564,-0.06081505417414786
2020-02-07,2020-02-07-2911,0.07326830199248749,-0.02555518219662433
2020-05-15,2020-05-15-2911,0.05405635378044069,-0.020279734088193765
2020-08-07,2020-08-07-2911,0.045207235529511496,-0.0094892092392168
2020-11-10,2020-11-10-2911,0.04193100356500182,-0.011441834891910446
2020-02-06,2020-02-06-2914,0.04848515465177039,-0.024216170426800923
2020-04-30,2020-04-30-2914,0.04272247313381462,-0.06366532269995823
2020-07-31,2020-07-31-2914,0.07958368723752587,-0.045925315859465646
2020-10-30,2020-10-30-2914,0.05441259572563708,-0.024037663662257607
2020-02-10,2020-02-10-2915,0.06454344003181042,-0.03503016999896497
2020-05-18,2020-05-18-2915,0.0837985748166098,-0.06683008615459117
2020-08-11,2020-08-11-2915,0.04232393720919049,-0.07952538738659419
2020-11-13,2020-11-13-2915,0.06596586125949662,-0.055749576351018
2020-02-14,2020-02-14-2916,0.06121833403674952,-0.01853733922278338
2020-05-21,2020-05-21-2916,0.11517257701016514,-0.0549827757313218
2020-08-07,2020-08-07-2916,0.07715168456131515,-0.05075995792471574
2020-11-13,2020-11-13-2916,0.03965984263163014,-0.03513412766681195
2020-02-12,2020-02-12-2917,0.0196355443145156,-0.011795667726802109
2020-05-13,2020-05-13-2917,0.0634238853310758,-0.0703796048188591
2020-08-11,2020-08-11-2917,0.05461210143283506,-0.03853264812849241
2020-11-11,2020-11-11-2917,0.08084749789750774,-0.020323264465643753
2020-01-09,2020-01-09-2918,0.05844846603084988,-0.029236706743860738
2020-04-10,2020-04-10-2918,0.11466765548494585,-0.06935072958289541
2020-07-02,2020-07-02-2918,0.0764601823598458,-0.06563356239978031
2020-10-06,2020-10-06-2918,0.049694608631048034,-0.05799053856029712
2020-02-05,2020-02-05-2922,0.05025619672045442,-0.02744520744719588
2020-05-11,2020-05-11-2922,0.07113627693121191,-0.05476166888768237
2020-08-05,2020-08-05-2922,0.09183633443769743,-0.053476103838684834
2020-11-04,2020-11-04-2922,0.07589740600126693,-0.02941887820059454
2020-03-10,2020-03-10-2923,0.19083757917810634,-0.06130622535614916
2020-06-10,2020-06-10-2923,0.06654093442375712,-0.03223680542747856
2020-09-07,2020-09-07-2923,0.07512188012052748,-0.030902530219766487
2020-12-09,2020-12-09-2923,0.07985472701640305,-0.04809259246499745
2020-02-13,2020-02-13-2924,0.07598042469594962,-0.011639373390975035
2020-05-07,2020-05-07-2924,0.08273775383046147,-0.06579244016209476
2020-08-04,2020-08-04-2924,0.05650533180004395,-0.04110711788214708
2020-09-14,2020-09-14-2924,0.052869685665846114,-0.045543350015169265
2020-11-10,2020-11-10-2924,0.07149045332375151,-0.04131901368806052
2020-04-14,2020-04-14-2925,0.12306974975413865,-0.06275323491477709
2020-06-30,2020-06-30-2925,0.12169138924684542,-0.04571128287469595
2020-09-25,2020-09-25-2925,0.07342472382109189,-0.07258768844911419
2020-09-29,2020-09-29-2925,0.11734618887632907,-0.06790063924662937
2020-12-29,2020-12-29-2925,0.12207816241372067,-0.05602503749384878
2020-01-27,2020-01-27-2926,0.11885197658665649,-0.024213452561717832
2020-04-01,2020-04-01-2926,0.1328023561216398,-0.08232476162856028
2020-04-24,2020-04-24-2926,0.11124690092497032,-0.08262181368351693
2020-07-27,2020-07-27-2926,0.09994539327722732,-0.0852862325359696
2020-11-09,2020-11-09-2926,0.07551403964118526,-0.060753758003979634
2020-01-09,2020-01-09-2927,0.022752078578716535,-0.02391379445625771
2020-04-09,2020-04-09-2927,0.09149398375414614,-0.06751430733901226
2020-07-09,2020-07-09-2927,0.06743862558895379,-0.025512885281448034
2020-10-09,2020-10-09-2927,0.05099757239390727,-0.02661578260556399
2020-01-14,2020-01-14-2929,0.2527653722079653,-0.22928546321777252
2020-03-06,2020-03-06-2929,0.3180907150868081,-0.1222174148552552
2020-06-04,2020-06-04-2929,0.21035823419394148,-0.10746188367215591
2020-08-26,2020-08-26-2929,0.13455571039353081,-0.11450603749727314
2020-09-07,2020-09-07-2929,0.19126855542977364,-0.1121490538749152
2020-11-16,2020-11-16-2929,0.3128519767940093,-0.26984871121002063
2020-12-04,2020-12-04-2929,0.24517460035466637,-0.18305937576539655
2020-01-14,2020-01-14-2930,0.1456332125023595,-0.06016822626129592
2020-04-14,2020-04-14-2930,0.27756379444298784,-0.09419697152143638
2020-07-15,2020-07-15-2930,0.09773462590443077,-0.11265040882810622
2020-10-15,2020-10-15-2930,0.11347646341081344,-0.06306100888785086
2020-02-10,2020-02-10-2931,0.15750203760394688,-0.08032183363505002
2020-05-15,2020-05-15-2931,0.11927226849638803,-0.08938516990977564
2020-08-14,2020-08-14-2931,0.11353209480500132,-0.07103257183165235
2020-11-13,2020-11-13-2931,0.11832173280093938,-0.07177526765417187
2020-09-25,2020-09-25-2932,0.07027716813494,-0.00720349400074548
2020-11-09,2020-11-09-2932,0.4333298696888377,-0.15582675698056886
2020-12-15,2020-12-15-2932,0.334252645945742,-0.11840523962935726
2020-02-13,2020-02-13-2970,0.22654935437375923,-0.09170310805712356
2020-05-14,2020-05-14-2970,0.2344754843076156,-0.144211877029613
2020-08-12,2020-08-12-2970,0.16837127127608065,-0.08728645888052662
2020-11-13,2020-11-13-2970,0.18915311639041688,-0.12587242131591725
2020-01-10,2020-01-10-2975,0.07940935190898765,-0.06469233007385033
2020-03-30,2020-03-30-2975,0.7210234044387738,-0.07398727668019928
2020-06-30,2020-06-30-2975,0.1244954254655147,-0.08548758138048927
2020-09-30,2020-09-30-2975,0.10803339362746064,-0.04607884028006819
2020-12-17,2020-12-17-2975,0.08880138631308507,-0.05279180121928216
2020-03-12,2020-03-12-2978,0.16716682470190442,-0.14085449518375814
2020-06-11,2020-06-11-2978,0.28692829001593334,-0.10197443324077363
2020-09-14,2020-09-14-2978,0.23248476685402533,-0.10101353071434087
2020-12-14,2020-12-14-2978,0.13049777560313292,-0.12043073922445666
2020-02-14,2020-02-14-2980,0.3181969184993023,-0.10171673728862868
2020-05-19,2020-05-19-2980,0.21164122097513804,-0.10415564100012778
2020-07-30,2020-07-30-2980,0.14694835043461954,-0.11304250151339958
2020-10-30,2020-10-30-2980,0.20260833203746015,-0.08324571412009701
2020-02-13,2020-02-13-2981,0.29682304193307796,-0.09470512719849807
2020-05-14,2020-05-14-2981,0.23907373895102402,-0.1184832950664976
2020-08-12,2020-08-12-2981,0.05048109620052687,-0.11987505152453437
2020-11-12,2020-11-12-2981,0.10041459473422287,-0.08350380575332109
2020-08-12,2020-08-12-2982,0.08558017128562666,-0.07347237431173166
2020-11-12,2020-11-12-2982,0.03300794259640022,-0.056597717335196536
2020-11-30,2020-11-30-2982,0.03229184623870189,-0.04511072870262074
2020-07-01,2020-07-01-2986,0.06892373094272225,-0.017234552238548327
2020-11-13,2020-11-13-2986,0.22091176537646037,-0.10347806073922555
2020-10-02,2020-10-02-2987,0.06830804843380055,0.00615209198263251
2020-10-19,2020-10-19-2987,0.24785931936155337,0.005230767409137291
2020-11-12,2020-11-12-2987,0.44232470945213953,-0.12850866544707776
2020-02-14,2020-02-14-3001,0.09115774914279394,-0.03676058781589228
2020-03-25,2020-03-25-3001,0.18061311687152,-0.08027709843199685
2020-05-14,2020-05-14-3001,0.0746080511091555,-0.04770098213634963
2020-08-13,2020-08-13-3001,0.10401954469391211,-0.06700620634240144
2020-11-10,2020-11-10-3001,0.08659104599982938,-0.039674519363841476
2020-11-25,2020-11-25-3001,0.0837973043200016,-0.051381866593926004
2020-02-05,2020-02-05-3002,0.06946576907232302,-0.028526407390642355
2020-05-14,2020-05-14-3002,0.09006522933258505,-0.039684129560849206
2020-08-04,2020-08-04-3002,0.0371701472814694,-0.08157489617642841
2020-11-05,2020-11-05-3002,0.0523430309769602,-0.06482704199865472
2020-01-30,2020-01-30-3003,0.09264846332390417,-0.03648959436962006
2020-04-28,2020-04-28-3003,0.17985070050120006,-0.06214174959320665
2020-07-29,2020-07-29-3003,0.11530371225184077,-0.0636470399450701
2020-10-27,2020-10-27-3003,0.09690453472848787,-0.04301651746983025
2020-01-31,2020-01-31-3004,0.14851195100028372,-0.055897880884729925
2020-05-01,2020-05-01-3004,0.1619954709023882,-0.053234108626757023
2020-05-22,2020-05-22-3004,0.1878366286430641,-0.08635907062574943
2020-07-31,2020-07-31-3004,0.07095569285540981,-0.07693917331922044
2020-10-30,2020-10-30-3004,0.1754744237711154,-0.07639788058526169
2020-02-12,2020-02-12-3010,0.19060420111527282,-0.06205228713678298
2020-04-17,2020-04-17-3010,0.28849724619024597,-0.12140538671173218
2020-05-08,2020-05-08-3010,0.17953964624808127,-0.10109896907431967
2020-08-07,2020-08-07-3010,0.23862651537097312,-0.04036070104202225
2020-11-13,2020-11-13-3010,0.2076750859685058,-0.09691843166854983
2020-02-03,2020-02-03-3011,0.17940965123748076,-0.07958728350471325
2020-02-06,2020-02-06-3011,0.17255767849193704,-0.06581340609183794
2020-05-14,2020-05-14-3011,0.12103907977123211,-0.07857143252833321
2020-08-06,2020-08-06-3011,0.09725631564893861,-0.08180505925477181
2020-11-05,2020-11-05-3011,0.07908326221823954,-0.0587424734715637
2020-02-14,2020-02-14-3020,0.12239949896623564,-0.04607775480756754
2020-05-14,2020-05-14-3020,0.17826890659311956,-0.08286069786326139
2020-08-11,2020-08-11-3020,0.19252664976551676,-0.13467368787535802
2020-11-13,2020-11-13-3020,0.16474325668375112,-0.07759441865534386
2020-01-08,2020-01-08-3021,0.19414203356828202,-0.09844530620059005
2020-01-14,2020-01-14-3021,0.17408878270104966,-0.09577760235804977
2020-04-14,2020-04-14-3021,0.3786888609427812,-0.16645578149356688
2020-07-15,2020-07-15-3021,0.13176348197689552,-0.13346453960701785
2020-10-12,2020-10-12-3021,0.1146788073242931,-0.10455113257966232
2020-12-18,2020-12-18-3021,0.17490407116005824,-0.0904909293747668
2020-01-31,2020-01-31-3023,0.07235130517586968,-0.027227666070155712
2020-05-20,2020-05-20-3023,0.09136950277578564,-0.037871477335398786
2020-08-07,2020-08-07-3023,0.04224029280187309,-0.042317279638809824
2020-09-18,2020-09-18-3023,0.04524808683620912,-0.03360483281258107
2020-10-16,2020-10-16-3023,0.0471695420740178,-0.04180458029606083
2020-10-30,2020-10-30-3023,0.049239363076300946,-0.04280656544337757
2020-02-03,2020-02-03-3024,0.08939108930730635,-0.04387104967124783
2020-05-13,2020-05-13-3024,0.07280890984959312,-0.045720353681012724
2020-05-15,2020-05-15-3024,0.07094216638819147,-0.04674593173012558
2020-08-03,2020-08-03-3024,0.07509863919337867,-0.032403054738100595
2020-09-28,2020-09-28-3024,0.04676669962701119,-0.041273639491276035
2020-11-06,2020-11-06-3024,0.05974030146541844,-0.039712529028094176
2020-02-06,2020-02-06-3028,0.08216816280846267,-0.023568891477699562
2020-05-07,2020-05-07-3028,0.09583243040840334,-0.07300535530957078
2020-07-31,2020-07-31-3028,0.13861532753377878,-0.03388936038457176
2020-08-06,2020-08-06-3028,0.10525695432842058,-0.06464558970575186
2020-11-05,2020-11-05-3028,0.12869570238984462,-0.029185853359572283
2020-01-14,2020-01-14-3030,0.11558117950992793,-0.05092611828419889
2020-04-14,2020-04-14-3030,0.17068964968710854,-0.10184759887834025
2020-07-14,2020-07-14-3030,0.18789088467866447,-0.08520745136375514
2020-10-14,2020-10-14-3030,0.1892831446806344,-0.07091345642660132
2020-03-05,2020-03-05-3031,0.14301529000914331,-0.06490245211364293
2020-05-18,2020-05-18-3031,0.15317155359655393,-0.11628172397296446
2020-06-11,2020-06-11-3031,0.1491670726518196,-0.11668279990878169
2020-09-03,2020-09-03-3031,0.20923791184808646,-0.09786927078763374
2020-11-30,2020-11-30-3031,0.16827505813146748,-0.12182030363879282
2020-02-05,2020-02-05-3034,0.10057268196799543,-0.03546241770261497
2020-05-29,2020-05-29-3034,0.08839674349361679,-0.08161622682066302
2020-08-06,2020-08-06-3034,0.0690540876226493,-0.07419167696407171
2020-10-22,2020-10-22-3034,0.06786382602089301,-0.07991155703640067
2020-10-29,2020-10-29-3034,0.08566230043798562,-0.08267804960472654
2020-03-24,2020-03-24-3035,0.2707243999467105,-0.11102211335986431
2020-03-31,2020-03-31-3035,0.21671199987335224,-0.09606834432716853
2020-07-03,2020-07-03-3035,0.14176196586476958,-0.07945333495462467
2020-10-02,2020-10-02-3035,0.1275521193329811,-0.053323805260283935
2020-12-25,2020-12-25-3035,0.0592492256817068,-0.03543854987321556
